留言编号,留言用户,留言主题,留言时间,留言详情,反对数,点赞数
276313,A00087375,A5区三角塘中学何时会开工建设,2019/6/3 11:59:46,"
					
					尊敬的领导,A5区三角塘中学18年已经中标设计完成,什么时候开工建设?什么时候招生开学?
					
					
				",0,0
276340,A00030644,A7县第一中学违规补课收费,2019/11/30 22:12:32,"
					
					A7县第一中学违规补课收费将于12月1日进行违规补课，其中不仅占据学生周末的休息时间，而且还违规收费补课。还希望深入调查。
					
					
				",1,3
276460,A909170,A市伊景园滨河苑捆绑销售车位是否合理？,2019-08-24 17:23:11,尊敬的领导，您好，关于广铁集团要求铁路职工在购买伊景园.滨河苑定向限价商品房时，必须一户一车位购买12万的车位，这样捆绑销售车位是否合理？由于很多职工均是勤勤恳恳的一线职工，在已经交了18.5万的认购款后，大部分人已经没有能力再拿出12万购买车位了，并且很多都是没有车的并没有购买车位的需求。网上查了《反不正当竞争法》第十二条中规定：经营者销售商品，不得违背购买者的意愿搭售商品或者附加其他不合理的条件。这是不是说明在职工无意愿购买车位的情况下，伊景园.滨河苑捆绑销售车位是违法的？请相关部门尽快核实并给出合理的解决方案，为广大铁路职工做主！谢谢！,0,0
276498,A00024450,能否加开一趟5点半左右到河西的A市城铁？,2019/6/6 11:03:56,"
					
					现在到了夏天，A市城铁上的空调太冷啦，乘客一上车都说冷，建议调温度到25度左右。而且经我观察，香樟路站早上下车的人特别多，但是晚上下班5点半左右回河西的车次少，能否加开一趟5点半左右到河西的，谢谢！
					
					
				",0,0
276512,A00016216,请A市坚持稳定房价的举措,2019/3/17 7:02:11,"
					
					即将拍卖的洋湖生态新城H44和H52地块限售均价12600元每平米，对比现在洋湖现在周边的新房均价8000至9000每平米，这个跳跃幅度是不是有点大？A市房价这又是要暴涨了吗？
					
					
				",0,1
276513,A000106778,西地省一幼给孩子家长提出无理要求,2019/8/29 0:14:49,"
					
					您好！今天给您留言主要是反映新生入学，省一幼给家长提出的两个无理要求，望领导知晓！一、儿子三岁即将于今年九月二日入读省一幼。八月二十三日晚上在家长群收到老师的一则通知，通知内容如下：亲爱的各位家长：晚上好！这几天，我们四位老师已经把教室里的物品进行了初步的整理，而后进行环境创设，后期的窗户、柜子、墙面、桌子、椅子、床、玩具等物品的清洗和消毒工作需要大家的支持，以上物品的清洗和消毒工作定于25日进行，届时需要将以上物品从教室搬出，进行擦洗和消毒以及晾晒等，同时考虑到大家的工作安排，所以将工作分为上午和下午进行，上午主要进行清洗和消毒工作，下午进行收纳和整理工作，请大家安排好时间来支援我们，并在群里按照时间接龙，谢谢大家。从这则通知的文字，我看到的是不能不去且不能反驳的口气，文虽婉转但透着霸道与强硬。在此本人提出两个问题：其一、到底是孩子家长该为孩子们创造一个安全、舒适的入托环境还是省一幼本就该为入园孩子提供一个安全、舒适的入托环境？我的理解为，作为非公益机构收取了学费就理应为所有入托孩子提供一个合理的入托环境，通知内容说得那样的理所当然，如此的理直气壮谁惯的？难道是利用了家长普遍的心态，孩子在老师手上不敢得罪老师？要不然哪里来的自信？其二、省一幼不在市教育局管理范围内，那么机构的管理制度是由事务局参照教育局相关规定执行，还是另有一套管理办法作为家长我觉得有知晓的必要同时省一幼也有告知的义务。二、在入学通知上省一幼还明确规定，每位家长都要进行轮换护学岗，同上面反映的问题是一样的，省一幼理应为入托孩子提供一个安全、舒适合理的入托环境。既要节省成本又要把工作做足就请老师们放下那高傲的身段，请各位家长自愿帮忙。现在既然校方如此强硬，本人将于九月二日开学当天，邀请电视台、自媒体以及本地网红前往省一幼，与园长老师商量如何规范教育机构，尽量把这层窗户纸捅破，以解决广大家长的担心，为教育事业做出一定贡献。谢谢！至此！敬礼！
					
					
				",0,0
276539,A000100428,A2区裕南街街道办事处要求商铺经营者定报纸！,2019/2/10 16:34:59,"
					
					2018年12月A2区裕南街街道办事人员曹姐要求我们商铺经营者定报纸，说是有他们每个人都规定了计划任务。出于支持街道办事人员的工作我们花180元定了2019年度不知名报纸，结果定了报纸后什么票据也没有，报纸也没看见。然而到今年却听说，有个别商铺定的报纸已经退钱了。具体什么原因都不知道，我就纳闷了，为何定了报纸的既没有送过来，也不见消费凭证？如果没有这样所谓的定报一事，那何不明明白白的说清楚？？
					
					
				",0,0
276543,A000108574,A1区荷花园街道华城广场楼下修地铁也太吵了,2019/11/28 14:44:58,"
					
					A1区荷花园街道华城广场楼下修地铁，白天除了中午十二点到一点吃饭时间休息，其余时间不停。晚上也不停，我们理解工期紧，但是也理解下我们住户可以吗？ 孕妇本来孕期就很不舒服，现在耳朵都被搞的老有幻听了，感觉神经都有错觉了，理解理解住户谢谢。
					
					
				",0,1
276572,A000101201,举报迅畅（西地省）交通信息科技服务有限公司拖欠工资,2019/7/26 12:45:07,"
					
					?本人投诉举报迅畅（西地省）交通信息科技服务有限公司拖欠员工工资且克扣员工绩效工资。工资长期20后以后发工资，近两个都是跨月发，五月份工资至今未发。?公司从四月低就开始到目前都没有业务可以让我们业务员做，但我们有800的绩效工资还是在按任务量完成度的再扣。业务员都是驻点在A市各网点上班，六月10号就发了一个通知就让我们所以业务员回公司总部上班，可回公司后并没有工作可做，领导这时候才告诉我们公司业务全面停止，说六月20号左右会安排我们新的工作，可现在七月份了还是没有工作，每天回公司就是坐着，到公司总部上班很远，班车七月一号也给取消了，和领导协商离职无果，公司方想我们员工自动离职。?
					
					
				",0,0
276597,A00042464,恳请教育局将A2区万婴山水园纳入普惠幼儿园范畴,2019/8/21 17:29:01,"
					
					领导您好，我住在A市A2区的鑫天山水洲城小区。我和孩子爸爸都是工薪阶层，家中没有老人，每天接送孩子时间有限，只能选择距离最近的小区幼儿园。我们小区有上千户居民，但小区内只有一所幼儿园，业主子女入园虽然可以享受优惠，但每月工资2000出头的我们，需要承受2580元的高额保育费，实在压力山大！加上去年我们刚刚添了二胎，还要背负房贷，确实是捉襟见肘，入不敷出。今年4月，我们小区10栋住宅业主联名向教育主管部门提交申请，希望将这所营利性幼儿园办成普惠性幼儿园。但是目前仍没有得到相关准确答复。希望有关部门能尽早将万婴山水园纳入到普惠幼儿园的范畴，减轻居民负担，为居民提供更多便利。万分感谢！
					
					
				",0,1
276613,A00094265,对A市A4区委员会办公室回复不属实的质疑,2019/7/23 14:11:00,"
					
					原帖：A4区长房雍景湾项目无建设工程施工许可证照样盖完了售楼部“jiangna”网友：您好！您的留言已收悉。对您反映的“A4区长房雍景湾项目无建设工程施工许可证照样盖完了售楼部”的问题，我们高度重视，立即要求区住建局进行调查、核实及妥善处置。现将有关情况回复如下：经核实，长房雍景湾项目位于A4区福元路以北，A4区大道以西，捞刀河风光带以南地块，占地面积约6.02万平方米，住宅用地，拟建高层住宅。建设单位为A市房长福瑞房地产开发有限公司。地块南侧临规划的渔北路已有部分区域动工建设，在建工程约1800平方米，即网友反映的“售楼部”工程。前期，规划、城管部门已介入调查。该工程涉嫌未取得行政许可擅自施工，执法部门已责令建设单位停止施工。目前，该工程已停止施工，处于停工状态。建设单位正在加紧办理行政审批手续。再次感谢您的留言，也欢迎您一如既往地关心、监督和支持我们的工作！一、以上内容，是中共A4区委员会办公室继上一次本人投诉长房雍景湾项目无证施工的投诉件的回复。但是实际上，长房一直在大刀阔斧的施工，本人也陆续拍了一些照片作为证据。A4区委明显违背行政法诚信的基本原则。二、本人就此事向A市人民政府提交了履职申请，但是贵府未在法定时间内作出任何答复。不知是忘了，还是由心包庇。两证全无必须限期拆除是法律规定的，希望市政府不要拿法律当儿戏，仅仅用于控制老百姓。对待跟政府有牵扯的建筑公司就睁一只眼闭一只眼，丧失政府的公信力。希望A市人民政府不要非逼着公民提起行政诉讼，打政府不作为才记起自己的职责所在！
					
					
				",0,5
